student_id,student_name,age,gender,country,state,education_level,employment_status,industry,years_of_experience,course_name,course_category,course_fee,engagement_score,progress_percent,enrollment_date,last_active_date,assignment_submission_rate,attendance_rate,satisfaction_rating,dropout_probability,dropout_status
760000,"Danielle Johnson",32,Other,Canada,Quebec,Graduate,unknown,Others,0,"Branding & Consumer Behavior",Marketing,1550,0.51,0,2025-01-15,2025-04-28,0.51,0.56,0,0.48,"May Leave"
760901,"Harshil Nadkarni",43,unknown,India,"Tamil Nadu",unknown,Employed,Marketing,0,"Project Management Pro",Operations,1750,0.4,0,2020-10-12,2025-02-21,0.43,0.79,5,0.45,"May Leave"
761453,"Alexander Chandra",36,Other,India,"Tamil Nadu",Postgraduate,Unemployed,Marketing,0,"Performance Management",HR,1200,0.06,88,2022-11-20,2025-03-21,0.64,0.71,4,0.5,"May Leave"
761559,"Onkar Bakshi",32,Male,India,"Tamil Nadu",Graduate,Employed,IT,0,"Entrepreneurship Essentials",Business,1650,0.92,39,2024-07-31,2025-04-04,0.98,0.87,1,0.25,"Not Likely"
762108,"Ranbir Saraf",32,Other,India,Maharashtra,Undergraduate,Freelancer,IT,0,"Digital Marketing Bootcamp",Marketing,1800,0.17,0,2024-06-29,2025-02-11,0.26,0.65,0,0.59,"May Leave"
764460,"Libni Tandon",32,Male,India,Karnataka,Postgraduate,Student,Marketing,6.1,"Performance Management",HR,1350,0.45,0,2022-11-13,2025-02-06,0.79,0.69,0,0.46,"May Leave"
765710,"Lori Jackson",32,Male,USA,"New York",unknown,unknown,,0,"Social Media Marketing",Marketing,1700,0.49,9,2021-12-22,2025-03-05,0.01,0.51,5,0.62,"May Leave"
768837,"Michael Reynolds",32,Female,USA,Florida,unknown,Student,Finance,0,"Quantitative Finance with Python",Finance,2200,0.73,0,2021-06-07,2025-02-23,0.7,0.83,1,0.31,"Not Likely"
770452,"Matthew Zimmerman",35,Male,USA,Florida,Diploma,Freelancer,Marketing,0,"Financial Modeling",Finance,2000,0.96,0,2024-08-09,2025-04-11,0.89,0.68,4,0.26,"Not Likely"
771721,"Charles Wagner",29,Other,USA,"New York",unknown,unknown,Education,8.5,"MLOps Mastery","AI & Data Science",2600,2.21,0,2021-01-31,2025-04-13,0.95,0.81,3,0.41,"May Leave"
771844,"Ekani Madan",27,unknown,India,Karnataka,Graduate,unknown,,0,"Quantitative Finance with Python",Finance,2200,2.21,0,2024-08-27,2025-03-28,0.62,0.88,5,0.39,"Not Likely"
772127,"Donald Jones",25,unknown,UK,Scotland,unknown,Student,Marketing,0,"AI Product Management","AI & Data Science",2600,0.87,0,2022-09-21,2025-01-14,0.59,0.71,0,0.29,"Not Likely"
772738,"Sandy Martinez",34,Male,Australia,Victoria,Postgraduate,Employed,,0,"Quantitative Finance with Python",Finance,2100,0.46,30,2022-08-02,2025-01-04,0.54,0.6,0,0.55,"May Leave"
772812,"Jagvi Master",32,unknown,India,Delhi,Diploma,Employed,Others,0,"Talent Acquisition & Hiring",HR,1350,0.28,81,2020-03-11,0000-00-00,0.83,0.77,2,0.41,"May Leave"
774368,"Catherine Torres",38,unknown,USA,"New York",Diploma,Employed,IT,4.5,"Performance Management",HR,1350,0.33,0,2020-06-17,2025-03-20,0.09,0.4,0,0.6,"May Leave"
779212,"Ibrahim Scholtz",34,unknown,Germany,Bavaria,Postgraduate,Freelancer,Finance,9.6,"Marketing Analytics",Marketing,1800,0.75,0,2023-10-27,2025-02-14,0.05,0.82,1,0.3,"Not Likely"
780826,"Donna Howell",41,unknown,USA,California,Diploma,Freelancer,Finance,7.6,"Digital Marketing Bootcamp",Marketing,1800,0.8,0,2020-05-05,0000-00-00,0.39,0.64,4,0.34,"Not Likely"
781219,"Herr Hasan Lachmann",42,Male,Germany,Bavaria,Diploma,Freelancer,Marketing,2.7,"Negotiation & Influence",Business,1550,0.15,58,2024-07-14,2025-01-13,0.58,0.64,3,0.57,"May Leave"
781534,"Sally Wells",23,unknown,Singapore,Singapore,Graduate,Freelancer,IT,1.9,"Growth Hacking",Marketing,1550,0.5,90,2021-10-02,2025-04-29,0.05,0.57,5,0.36,"Not Likely"
782152,"Leon Jones",32,Other,UK,Scotland,Diploma,Employed,Finance,0,"Logistics & Supply Chain",Operations,1450,0.01,0,2021-08-31,2025-01-31,0.72,0.4,4,0.73,"Likely to Leave"
783413,"Shravya Yadav",36,unknown,India,Delhi,Diploma,Employed,Education,0,"NLP in Action","AI & Data Science",2350,2.21,0,2020-07-24,0000-00-00,0.56,0.92,5,0.37,"Not Likely"
783433,"Balveer Deo",43,Other,India,"West Bengal",unknown,unknown,Finance,5.5,"Lean Six Sigma",Operations,1650,0.5,0,2020-09-30,2025-04-26,0.61,0.42,3,0.52,"May Leave"
785055,"Ansh Setty",21,Male,India,Maharashtra,unknown,Unemployed,,7.9,"Business Analytics with Excel",Business,1550,0.48,0,2023-05-15,0000-00-00,0.71,0.72,4,0.44,"May Leave"
788913,"Ikbal Grewal",38,Other,India,Karnataka,Graduate,unknown,Others,3.7,"Quantitative Finance with Python",Finance,2250,0.09,55,2020-06-11,2025-02-26,0.65,0.92,2,0.52,"May Leave"
789143,"Eshana Mishra",32,Male,India,"Tamil Nadu",Postgraduate,unknown,Education,4.7,"Organizational Behavior",HR,1250,2.21,0,2020-12-19,2025-04-26,0.63,0.47,4,0.66,"May Leave"
789934,"Stephen Simpson",41,Other,UK,England,unknown,Freelancer,Others,5.2,"Data Engineering with Python","AI & Data Science",2600,0.14,28,2023-07-02,2025-03-23,0.41,0.97,0,0.57,"May Leave"
790000,"Krishna Kapur",29,Other,India,Karnataka,Undergraduate,Employed,Others,0.8,"Marketing Analytics",Marketing,1800,0.34,0,2021-11-06,2025-02-26,0.66,0.46,3,0.58,"May Leave"
792453,"Todd Harris",32,Other,Singapore,Singapore,unknown,Student,,0,"Investment Banking 101",Finance,2100,0.91,0,2024-08-18,2025-03-28,0.22,0.67,1,0.28,"Not Likely"
795235,"Yashica Narula",43,unknown,India,Karnataka,unknown,Freelancer,Finance,0,"Operations Strategy",Operations,1550,0.03,82,2022-06-19,2025-04-22,0.53,0.61,2,0.56,"May Leave"
797223,"Sachi Mukherjee",32,unknown,India,Karnataka,unknown,Freelancer,Marketing,0,"Lean Six Sigma",Operations,1500,0.09,75,2022-09-18,2025-03-28,0.61,0.98,4,0.45,"May Leave"
799790,"Miss Julia Weston",32,Other,UK,"Northern Ireland",Diploma,Employed,,1.4,"Strategic Thinking",Business,1450,0.86,63,2023-03-01,2025-02-15,0.58,0.48,3,0.32,"Not Likely"
800000,"Hemal Dugal",32,Other,India,"Tamil Nadu",Undergraduate,Student,Others,3.6,"Negotiation & Influence",Business,1550,0.55,0,2024-05-09,0000-00-00,0.7,0.98,1,0.34,"Not Likely"
801192,"Gregory Phillips",37,Other,UK,England,Postgraduate,Unemployed,Others,0,"Project Management Pro",Operations,1700,0.67,0,2023-04-25,2025-05-01,0.3,0.44,5,0.45,"May Leave"
802838,"Oliver Mitra",42,unknown,India,"West Bengal",Postgraduate,Student,Education,0.6,"Data Science Bootcamp","AI & Data Science",2550,0.16,0,2023-02-06,2025-04-29,0.18,0.8,1,0.55,"May Leave"
806253,"Amrita Khanna",41,Female,India,"Tamil Nadu",Diploma,Student,Finance,2.9,"Business Communication",Business,1350,0.29,27,2022-10-07,2025-01-17,0.85,0.78,1,0.57,"May Leave"
807145,"Jason Gilmore",32,Male,USA,California,Undergraduate,unknown,Finance,0,"Computer Vision Crash Course","AI & Data Science",2150,0.2,0,2023-11-25,2025-04-20,0.55,0.85,2,0.52,"May Leave"
809126,"Tripti Wagle",32,Other,India,Delhi,Graduate,Unemployed,IT,0,"Performance Management",HR,1300,0.09,53,2022-11-06,2025-02-10,0.57,0.87,4,0.54,"May Leave"
809130,"Denise Ali",18,Other,USA,Texas,Postgraduate,unknown,,5.1,"Growth Hacking",Marketing,1550,0.46,0,2022-11-07,2025-04-24,0.22,0.83,4,0.42,"May Leave"
810000,"Nikita Sehgal",30,Other,India,Karnataka,Postgraduate,Unemployed,Others,0,"Quantitative Finance with Python",Finance,2200,0.35,0,2020-03-22,2025-04-21,0.7,0.89,0,0.44,"May Leave"
811317,"Shravya Shankar",32,unknown,India,Maharashtra,Graduate,Student,IT,0,"Machine Learning Pro","AI & Data Science",2350,0.01,69,2021-02-22,0000-00-00,0.59,0.63,5,0.6,"May Leave"
812043,"Christine Mejia",32,unknown,USA,Texas,Diploma,Employed,Others,9.5,"AI for Business","AI & Data Science",2250,0.7,74,2024-10-24,2025-03-07,0.95,0.98,1,0.2,"Not Likely"
813035,"Chakrika Khanna",18,unknown,India,Maharashtra,Postgraduate,unknown,Finance,0,"Performance Management",HR,1200,0.94,49,2024-04-20,2025-04-13,0.39,0.5,2,0.33,"Not Likely"
813783,"Jessica Davis",32,Other,Singapore,Singapore,Graduate,Freelancer,Marketing,0,"SEO & Content Strategy",Marketing,1500,0.9,74,2020-12-06,0000-00-00,0.07,0.7,5,0.21,"Not Likely"
813961,"Liam Zacharia",38,unknown,India,"Tamil Nadu",Postgraduate,Employed,Finance,0,"Growth Hacking",Marketing,1550,0.18,0,2023-08-10,2025-03-27,0.16,0.48,5,0.63,"May Leave"
815427,"Pallavi Salvi",32,Male,India,"West Bengal",Graduate,unknown,Finance,0,"HR Analytics",HR,1400,0.18,68,2020-11-01,2025-02-18,0.92,0.93,0,0.44,"May Leave"
818546,"Lucky Prakash",19,Male,India,Maharashtra,Undergraduate,Unemployed,Marketing,0,"Logistics & Supply Chain",Operations,1600,0.55,0,2022-06-20,2025-05-02,0.63,0.45,0,0.49,"May Leave"
819242,"Lakshmi Loyal",32,Male,India,Delhi,Postgraduate,Employed,IT,0,"Investment Banking 101",Finance,2000,0.92,0,2021-10-08,2025-01-06,0.6,0.86,0,0.22,"Not Likely"
819318,"Michael Friedman",34,unknown,Canada,"British Columbia",Graduate,Student,Education,0,"Deep Learning Essentials","AI & Data Science",2450,0.58,68,2020-04-14,2025-02-23,0.55,0.71,2,0.35,"Not Likely"
819598,"Bhavna Wali",32,Male,India,Maharashtra,Postgraduate,unknown,IT,0,"Talent Acquisition & Hiring",HR,1350,0.94,0,2023-03-24,2025-01-17,0.5,0.91,3,0.2,"Not Likely"
819839,"Elizabeth King",32,Female,USA,Florida,Postgraduate,Unemployed,,4.1,"HR Analytics",HR,1450,0.18,0,2024-01-10,2025-02-05,0.19,0.65,3,0.58,"May Leave"
820000,"Joshua Howard PhD",32,Other,USA,California,unknown,Student,IT,2.1,"Data Science Bootcamp","AI & Data Science",2500,0.81,47,2020-04-12,2025-03-11,0.88,0.74,4,0.31,"Not Likely"
820618,"Wishi Salvi",32,Male,India,"Tamil Nadu",Undergraduate,Student,IT,0,"Personal Finance Mastery",Finance,1850,0.63,0,2021-04-05,2025-02-13,0.95,0.58,1,0.42,"May Leave"
820915,"Pahal Reddy",30,Other,India,Maharashtra,unknown,Employed,IT,0,"Operations Strategy",Operations,1500,0.59,0,2023-06-04,2025-02-20,0.3,0.49,5,0.47,"May Leave"
821631,"Dennis Floyd",32,Other,Canada,Quebec,unknown,Student,Others,0,"Machine Learning Pro","AI & Data Science",2350,0.37,0,2024-04-12,2025-05-03,0.55,0.97,2,0.41,"May Leave"
821634,"Dhriti Raghavan",20,Female,India,"Tamil Nadu",Diploma,Student,IT,0,"Quantitative Finance with Python",Finance,2200,2.21,0,2020-12-10,2025-04-01,0.21,0.7,5,0.44,"May Leave"
821958,"Ashley Whitehouse-Barnett",29,Male,UK,Wales,Graduate,Employed,Education,0.5,"Branding & Consumer Behavior",Marketing,1650,0.4,0,2020-07-28,2025-01-11,0.24,0.47,0,0.55,"May Leave"
823248,"Patrick Sarna",32,Other,India,Maharashtra,Graduate,Unemployed,IT,0,"Prompt Engineering for LLMs","AI & Data Science",2650,0.83,80,2020-11-13,2025-01-11,0.29,0.44,1,0.3,"Not Likely"
823797,"Mitali Lalla",43,Female,India,Delhi,Diploma,Freelancer,Finance,0,"Branding & Consumer Behavior",Marketing,1650,2.21,0,2024-02-26,2025-01-01,0.36,0.59,1,0.47,"May Leave"
824149,"Chakradev Narain",26,Female,India,"West Bengal",Graduate,Freelancer,Marketing,1,"Business Analytics with Excel",Business,1400,0.49,0,2024-07-13,2025-03-21,0.59,0.46,4,0.52,"May Leave"
825745,"Chelsea Barlow-Hopkins",43,Female,UK,Scotland,Graduate,unknown,Marketing,0,"Deep Learning Essentials","AI & Data Science",2400,0.23,0,2024-01-23,0000-00-00,0.59,0.48,2,0.61,"May Leave"
825829,"Miss Marian Scott",32,Other,UK,Wales,Postgraduate,unknown,Marketing,0,"Financial Modeling",Finance,2000,0.25,0,2020-11-20,2025-02-04,0.18,0.77,0,0.52,"May Leave"
826486,"Michael Frazier",42,Male,Singapore,Singapore,Postgraduate,Student,IT,0,"Social Media Marketing",Marketing,1600,0.84,25,2021-09-29,0000-00-00,0.59,0.72,1,0.37,"Not Likely"
827822,"Mr Roy Fisher",18,Female,UK,England,Postgraduate,Employed,Finance,0,"Social Media Marketing",Marketing,1750,0.64,13,2024-05-31,2025-04-07,0.78,0.77,0,0.47,"May Leave"
828343,"Dr. James Martin",32,Female,Canada,Ontario,Graduate,Unemployed,Marketing,0,"Project Management Pro",Operations,1700,0.86,10,2023-11-08,2025-01-18,0.8,0.96,3,0.34,"Not Likely"
828826,"Amy Morgan",32,unknown,USA,Illinois,Diploma,Employed,Others,7.8,"Strategic Thinking",Business,1450,0.64,48,2023-02-16,0000-00-00,0.1,0.83,5,0.35,"Not Likely"
830813,"Teresa Kim",32,Female,USA,California,Graduate,Freelancer,IT,0,"Equity Research Essentials",Finance,1850,0.16,97,2020-12-06,2025-03-06,0.28,0.83,3,0.4,"Not Likely"
832683,"Edhitha Chowdhury",34,Other,India,"West Bengal",Postgraduate,Unemployed,Marketing,0,"Talent Acquisition & Hiring",HR,1350,0.72,0,2023-03-31,2025-01-28,0.18,0.63,0,0.37,"Not Likely"
834509,"Xalak Thaker",32,unknown,India,"Tamil Nadu",Diploma,Freelancer,Finance,0,"Operations Strategy",Operations,1550,0.71,0,2025-02-25,0000-00-00,0.67,0.97,2,0.28,"Not Likely"
835111,"Dhruv Virk",32,Female,India,Maharashtra,Undergraduate,Student,,0,"Leadership Development",HR,1450,0.32,0,2020-05-30,2025-03-24,0.64,0.95,4,0.44,"May Leave"
836390,"Hemangini Malhotra",27,Male,India,Karnataka,Undergraduate,Freelancer,Marketing,0,"HR Analytics",HR,1300,0.67,29,2023-02-12,2025-03-19,0.5,0.94,2,0.36,"Not Likely"
837277,"Erica Scott",42,Other,USA,Florida,unknown,Unemployed,Others,0,"HR Analytics",HR,1450,0.5,0,2023-07-13,2025-04-18,0.25,0.93,1,0.37,"Not Likely"
837905,"Ivonne Scheel-Eckbauer",33,Other,Germany,Bavaria,Diploma,Employed,Education,9.6,"Prompt Engineering for LLMs","AI & Data Science",2800,0.54,0,2021-04-28,2025-01-25,0.17,0.63,3,0.45,"May Leave"
841169,"Gesa Schuster-Karge",32,Male,Germany,Berlin,Graduate,Student,Finance,0,"NLP in Action","AI & Data Science",2250,0.6,96,2022-05-04,2025-04-13,0.09,0.47,0,0.33,"Not Likely"
841179,"Alexis Ward",18,unknown,Australia,"New South Wales",Graduate,Freelancer,Finance,0,"AI Product Management","AI & Data Science",2650,0.99,0,2025-01-20,2025-01-25,0.77,0.75,2,0.23,"Not Likely"
841707,"Maanas Samra",45,Female,India,"West Bengal",Diploma,Unemployed,,0,"Business Communication",Business,1350,0.24,13,2021-08-12,2025-03-01,0.08,0.63,2,0.68,"May Leave"
845394,"April Stephenson",26,Male,Canada,Quebec,unknown,unknown,Marketing,0,"Performance Management",HR,1300,0.56,85,2024-10-27,2025-01-06,0.48,0.78,3,0.29,"Not Likely"
848036,"Azaan Varghese",19,unknown,India,Maharashtra,unknown,Unemployed,Education,0,"Computer Vision Crash Course","AI & Data Science",2250,0.39,0,2020-07-22,2025-03-30,0.94,0.74,5,0.47,"May Leave"
848830,"April York",42,Male,USA,Illinois,Graduate,Employed,Education,4,"Negotiation & Influence",Business,1550,0.01,78,2025-02-02,0000-00-00,0.6,0.97,0,0.47,"May Leave"
851022,"Yashawini Keer",32,unknown,India,Maharashtra,unknown,Employed,Marketing,3.7,"Organizational Behavior",HR,1150,0.33,0,2022-02-16,2025-02-24,0.32,0.86,3,0.46,"May Leave"
853045,"Reece Saunders",32,Other,UK,Scotland,Undergraduate,Employed,Marketing,0.1,"Entrepreneurship Essentials",Business,1500,2.21,96,2024-07-15,2025-03-03,0.37,0.92,4,0.24,"Not Likely"
853153,"Chandran Mitra",39,unknown,India,"Tamil Nadu",unknown,Freelancer,Marketing,0,"Business Communication",Business,1350,0.98,52,2021-10-09,2025-02-05,0.88,0.43,0,0.32,"Not Likely"
853880,"Jessica White",41,unknown,UK,England,Diploma,Student,Marketing,0,"Social Media Marketing",Marketing,1700,0.85,0,2021-01-12,2025-03-29,0.93,0.74,3,0.29,"Not Likely"
854775,"Miss Gail Palmer",40,unknown,UK,England,Diploma,Freelancer,Education,0,"Quantitative Finance with Python",Finance,2250,0.64,0,2022-06-13,2025-04-08,0.34,0.97,5,0.3,"Not Likely"
855597,"Gunhild Krein B.Eng.",32,Female,Germany,Berlin,Diploma,Employed,Finance,0,"MLOps Mastery","AI & Data Science",2550,0.85,35,2022-08-19,2025-01-13,0.18,0.63,3,0.37,"Not Likely"
856000,"Daniel Garcia",32,Female,Singapore,Singapore,Graduate,Student,Finance,0.9,"Leadership Development",HR,1500,0.63,9,2020-10-25,0000-00-00,0.45,0.45,2,0.59,"May Leave"
856779,"Akshay Lala",21,unknown,India,Maharashtra,Undergraduate,Freelancer,Marketing,1.9,"Machine Learning Pro","AI & Data Science",2200,2.21,40,2024-05-15,2025-04-11,0.39,0.71,2,0.47,"May Leave"
857778,"Jennifer Smith",32,Male,Singapore,Singapore,unknown,Employed,,0,"Strategic Thinking",Business,1300,0.31,62,2023-02-08,2025-01-12,0.28,0.72,1,0.47,"May Leave"
857787,"Dylan Thompson",19,unknown,UK,England,Undergraduate,Unemployed,IT,0,"Marketing Analytics",Marketing,1750,0.09,0,2024-05-22,2025-03-31,0.15,0.59,2,0.64,"May Leave"
859353,"Ashley Wright",30,Other,UK,Wales,Graduate,Employed,Finance,0.9,"Fintech Fundamentals",Finance,1900,0.73,21,2022-06-15,2025-01-06,0.39,0.81,1,0.4,"Not Likely"
860000,"Triya Bhakta",34,Male,India,Maharashtra,Undergraduate,Unemployed,Marketing,8.1,"Quantitative Finance with Python",Finance,2250,0.9,77,2020-11-10,2025-02-14,0.4,0.66,4,0.21,"Not Likely"
861131,"Darsh Bhatti",40,Female,India,Karnataka,Postgraduate,Student,Marketing,0,"Strategic Thinking",Business,1400,0.28,67,2023-06-13,2025-01-05,0.05,0.43,4,0.56,"May Leave"
861964,"Yatan Badami",32,Female,India,Karnataka,Undergraduate,Unemployed,Education,0,"Machine Learning Pro","AI & Data Science",2200,0.05,0,2020-03-24,2025-03-16,0.62,0.66,2,0.63,"May Leave"
861985,"Yochana Gole",43,unknown,India,Karnataka,Diploma,Freelancer,IT,0,"Business Communication",Business,1200,0.77,0,2023-12-16,2025-02-16,0.66,0.53,1,0.38,"Not Likely"
861997,"Margaret Williams",32,Male,Australia,Queensland,Undergraduate,unknown,Marketing,0,"Fintech Fundamentals",Finance,1800,0.39,0,2021-08-01,2025-01-18,0.1,0.99,1,0.4,"Not Likely"
862528,"Samar Tata",32,unknown,India,Karnataka,Undergraduate,unknown,Education,0,"MLOps Mastery","AI & Data Science",2550,0.5,0,2023-10-25,2025-03-09,0.25,0.65,0,0.46,"May Leave"
864993,"Samantha Cooke",35,Other,Canada,"British Columbia",Undergraduate,unknown,Finance,0,"Project Management Pro",Operations,1700,0.1,80,2024-05-15,2025-03-22,0.69,0.74,4,0.5,"May Leave"
865523,"Kelly Montgomery",19,Male,Australia,Queensland,Diploma,Student,Education,0.7,"Logistics & Supply Chain",Operations,1550,0.24,0,2023-12-03,2025-04-02,0.44,0.77,1,0.52,"May Leave"
865612,"Nachiket Bajwa",32,Male,India,Delhi,Graduate,Freelancer,Education,0,"AI Product Management","AI & Data Science",2600,0.23,0,2022-06-17,2025-03-03,0.31,0.76,5,0.53,"May Leave"
867446,"Stephen Burke",18,Male,USA,Florida,Diploma,Unemployed,Finance,0,"Operations Strategy",Operations,1550,0.06,55,2020-10-18,2025-02-15,0.89,0.79,5,0.57,"May Leave"
870000,"Parth Parmer",32,unknown,India,"Tamil Nadu",Diploma,unknown,Others,0,"Lean Six Sigma",Operations,1500,0.28,0,2024-02-29,2025-01-07,0.08,0.72,1,0.52,"May Leave"
873197,"Robert Scott",32,unknown,USA,California,Graduate,Employed,,5.3,"Logistics & Supply Chain",Operations,1600,0.41,19,2023-11-27,0000-00-00,0.64,0.58,5,0.6,"May Leave"
873725,"Nitesh Acharya",44,Female,India,"Tamil Nadu",Graduate,Student,IT,0,"AI Product Management","AI & Data Science",2600,0.37,43,2020-08-06,0000-00-00,0.02,0.54,1,0.56,"May Leave"
875300,"Abeer Bansal",32,Male,India,"Tamil Nadu",Diploma,Freelancer,Education,0,"Performance Management",HR,1300,0.39,0,2025-03-03,2025-02-13,0.53,1,3,0.39,"Not Likely"
875511,"Upadhriti Palla",32,Male,India,"Tamil Nadu",unknown,unknown,Others,1.3,"Performance Management",HR,1200,0.72,0,2020-03-04,2025-02-15,0.58,0.93,1,0.28,"Not Likely"
876080,"Ashley Anderson",32,Male,Australia,Queensland,Diploma,Student,,7.2,"Leadership Development",HR,1450,0.64,0,2021-01-27,2025-04-29,0.23,0.57,0,0.42,"May Leave"
876796,"Ishanvi Dhaliwal",30,unknown,India,"Tamil Nadu",Graduate,Unemployed,Finance,0,"Project Management Pro",Operations,1600,0.84,24,2022-07-08,2025-01-22,0.9,0.8,1,0.35,"Not Likely"
877155,"Denis White",32,unknown,UK,Scotland,unknown,Freelancer,,0,"Investment Banking 101",Finance,2000,2.21,0,2022-10-06,2025-04-02,0.7,0.79,0,0.41,"May Leave"
877586,"Jagrati Rajagopal",26,unknown,India,"West Bengal",unknown,Student,Education,0,"Branding & Consumer Behavior",Marketing,1550,0.74,0,2024-11-09,2025-04-13,0.15,0.89,3,0.29,"Not Likely"
877800,"Jeffrey Rose",43,unknown,USA,"New York",Graduate,Freelancer,,0,"Machine Learning Pro","AI & Data Science",2300,2.21,68,2024-12-30,2025-01-05,0.12,0.57,1,0.43,"May Leave"
879370,"Timothy Dunlap",32,unknown,Canada,Quebec,Postgraduate,Employed,Education,4.5,"Business Analytics with Excel",Business,1500,0.94,0,2024-04-04,2025-02-01,0.37,0.82,5,0.38,"Not Likely"
879780,"Sean Mcconnell",32,unknown,USA,"New York",Postgraduate,Employed,Others,9.9,"NLP in Action","AI & Data Science",2350,0.77,0,2022-11-18,2025-03-27,0.15,0.74,0,0.32,"Not Likely"
880000,"Lakshit Nori",41,Other,India,"West Bengal",Graduate,Unemployed,Marketing,0,"Deep Learning Essentials","AI & Data Science",2450,0.98,0,2020-01-21,2025-04-15,0.43,0.55,5,0.29,"Not Likely"
880209,,27,Female,India,Maharashtra,unknown,Employed,Others,0,"Leadership Development",HR,1350,0.8,0,2020-07-15,2025-03-29,0.99,0.64,0,0.34,"Not Likely"
882357,"Samuel Garcia",40,Female,Singapore,Singapore,unknown,unknown,Others,5.5,"Data Science Bootcamp","AI & Data Science",2500,0.77,0,2023-01-08,2025-03-25,0.31,0.94,5,0.26,"Not Likely"
885240,"Brittany Davis",32,Male,Singapore,Singapore,Undergraduate,Unemployed,,0,"NLP in Action","AI & Data Science",2350,0.59,0,2021-09-18,2025-04-27,0.11,0.45,3,0.48,"May Leave"
887520,"Charles Schaefer",33,Female,USA,Florida,unknown,Student,Others,0,"Equity Research Essentials",Finance,1850,0.27,0,2021-07-29,2025-03-23,0.82,0.81,3,0.5,"May Leave"
888142,"Meera Kaul",39,Other,India,Maharashtra,Undergraduate,unknown,Finance,6.6,"AI Product Management","AI & Data Science",2600,0.6,0,2020-11-01,2025-04-11,0.92,0.51,0,0.46,"May Leave"
889277,"Gary Gonzalez",28,Male,Singapore,Singapore,Postgraduate,Student,Marketing,0,"Operations Strategy",Operations,1400,0.44,45,2020-09-01,2025-04-01,0.54,0.67,4,0.49,"May Leave"
889965,"Anya Misra",18,Female,India,Delhi,unknown,Unemployed,Marketing,0,"SEO & Content Strategy",Marketing,1650,0.57,0,2021-08-23,2025-01-22,0.39,0.86,2,0.36,"Not Likely"
